metric,projector,instance,precision,recall,f1
test_event-military_conflict/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-instrument/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-director/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-library/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_metropolitan_transit/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_broadcast_network/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_organization-fraternity_sorority/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_geography-mountain/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-ship/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_park/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.5176470875740051,0.8627451062202454,0.6470588445663452
test_religion/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-bridge/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-mobile_phone/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_living_thing/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0.0,0.0
test_broadcast/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_transit/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_organization-sports_team/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.8787878751754761,0.9354838728904724,0.90625
test_education/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,0.20000000298023224,0.3333333134651184
test_game/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.0,0.0,0.0
test_product-spacecraft/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-country/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.9090909361839294,0.8333333134651184,0.8695651888847351
test_music/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-body_of_water/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-province/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6000000238418579,0.8571428656578064,0.7058824300765991
test_internet/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1,1.0
test/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.19625099003314972,0.24773475527763367,0.21900787949562073
test_location-county/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.25,1,0.4000000059604645
test_computer-algorithm/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_event-protest/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_computer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_written_work/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3333333432674408,0.4285714328289032,0.375
test_product-car/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-power_station/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_livingthing/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0.0,0.0
test_person-musician/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_train/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_transportation/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6000000238418579,0.75,0.6666666865348816
test_disease/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_education-educational_degree/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1,1.0
test_body_part/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-cemetery/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-terrorist/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_transportation-road/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6000000238418579,0.75,0.6666666865348816
test_software/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-computer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_location-city/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6226415038108826,0.8461538553237915,0.7173913717269897
test_building/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.75,0.8823529481887817,0.8108108639717102
test_person-monarch/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_award/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_time/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1,0.8846153616905212,0.9387754797935486
test_art-film/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_computer-programming_language/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_news_agency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3636363744735718,1,0.5333333611488342
test_education-department/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_event/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.30000001192092896,0.375,0.3333333432674408
test_play/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_visual_art-color/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-politician/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.0833333358168602,0.20000000298023224,0.11764706671237946
test_government/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.0625,1,0.11764705926179886
test_broadcast-tv_channel/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-architect/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_title/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.1666666716337204,1,0.2857142984867096
test_biology/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_visual_art/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_people-ethnicity/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3571428656578064,1,0.5263157486915588
test_organization-airline/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_government-political_party/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-theater/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_government_agency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.75,0.75,0.75
test_person-athlete/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.375,0.8181818127632141,0.5142857432365417
test_building-restaurant/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_people/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3846153914928436,1,0.555555522441864
test_language/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_newspaper/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-doctor/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-religious_leader/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-actor/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_rail-railway/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_law/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6666666865348816,1.0,0.800000011920929
test_building-sports_facility/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1.0,1.0
test_organization-sports_league/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1.0,1.0
test_finance/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-airplane/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_medicine-symptom/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0.0,0.0
test_finance-currency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_food/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_medicine-drug/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test/micro,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6461843252182007,0.776190459728241,0.705246090888977
test_event-election/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_finance-stock_exchange/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_government-government/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.0714285746216774,1,0.13333334028720856
test_person-coach/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1,1.0,1.0
test_organization-company/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3799999952316284,0.6785714030265808,0.4871795177459717
test_event-attack/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_organization-educational_institution/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.8799999952316284,0.95652174949646,0.9166666269302368
test_building-dam/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test/macro_example,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.6965301036834717,0.7759621143341064,0.7341036796569824
test_person-author/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.0,0.0,0.0
test_person-engineer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-engine_device/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_organization/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.875,0.8963414430618286,0.8855421543121338
test_geography/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_medicine/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1,1.0
test_god/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-soldier/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_geography-island/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_metropolitan_transit-transit_line/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_internet-website/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1,1.0
test_event-natural_disaster/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_astral_body/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_broadcast_program/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-airport/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person-artist/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.10526315867900848,0.5,0.17391304671764374
test_medicine-medical_treatment/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.3333333432674408,1,0.5
test_event-terrorist_attack/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_geography-glacier/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_event-sports_event/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_military/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,1,1.0
test_living_thing-animal/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-hotel/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_person/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0.9040403962135316,0.7336065769195557,0.8099547624588013
test_organization-terrorist_organization/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_religion-religion/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_art/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,0.0714285746216774,0.13333334028720856
test_chemistry/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-weapon/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_building-hospital/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,1.0,0.5,0.6666666865348816
test_rail/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_product-camera/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,2,0,0,0
test_event-military_conflict/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-instrument/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-director/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-library/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_metropolitan_transit/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_broadcast_network/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_organization-fraternity_sorority/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_geography-mountain/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-ship/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_park/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.6058394312858582,0.813725471496582,0.6945606470108032
test_religion/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-bridge/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-mobile_phone/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_living_thing/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0.0,0.0
test_broadcast/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_transit/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_organization-sports_team/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.9655172228813172,0.9032257795333862,0.9333333373069764
test_education/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,0.20000000298023224,0.3333333134651184
test_game/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.0,0.0,0.0
test_product-spacecraft/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-country/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.9090909361839294,0.8333333134651184,0.8695651888847351
test_music/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-body_of_water/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-province/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.5454545617103577,0.8571428656578064,0.6666666865348816
test_internet/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1,1.0
test/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.1988062858581543,0.24400638043880463,0.21909943222999573
test_location-county/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.3333333432674408,1,0.5
test_computer-algorithm/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_event-protest/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_computer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_written_work/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.4000000059604645,0.2857142984867096,0.3333333432674408
test_product-car/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-power_station/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_livingthing/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0.0,0.0
test_person-musician/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_train/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_transportation/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.6000000238418579,0.75,0.6666666865348816
test_disease/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_education-educational_degree/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1,1.0
test_body_part/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-cemetery/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-terrorist/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_transportation-road/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.6000000238418579,0.75,0.6666666865348816
test_software/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-computer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_location-city/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.7674418687820435,0.8461538553237915,0.8048780560493469
test_building/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.875,0.8235294222831726,0.8484848737716675
test_person-monarch/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_award/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_time/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1,0.5,0.6666666865348816
test_art-film/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_computer-programming_language/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_news_agency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.4000000059604645,1,0.5714285969734192
test_education-department/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_event/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.1666666716337204,0.375,0.23076921701431272
test_play/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_visual_art-color/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-politician/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.1428571492433548,0.20000000298023224,0.1666666716337204
test_government/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.0625,1,0.11764705926179886
test_broadcast-tv_channel/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-architect/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_title/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.13333334028720856,1,0.2352941334247589
test_biology/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_visual_art/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_people-ethnicity/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.3846153914928436,1,0.555555522441864
test_organization-airline/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_government-political_party/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-theater/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_government_agency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.75,0.75,0.75
test_person-athlete/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.3333333432674408,0.9090909361839294,0.4878048896789551
test_building-restaurant/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_people/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.3571428656578064,1,0.5263157486915588
test_language/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_newspaper/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-doctor/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-religious_leader/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-actor/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_rail-railway/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_law/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,0.5,0.6666666865348816
test_building-sports_facility/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1.0,1.0
test_organization-sports_league/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1.0,1.0
test_finance/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-airplane/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_medicine-symptom/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0.0,0.0
test_finance-currency/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_food/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_medicine-drug/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test/micro,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.6259328126907349,0.7988095283508301,0.7018827795982361
test_event-election/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_finance-stock_exchange/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_government-government/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.06666667014360428,1,0.125
test_person-coach/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1,1.0,1.0
test_organization-company/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.37704917788505554,0.8214285969734192,0.516853928565979
test_event-attack/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_organization-educational_institution/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.5945945978164673,0.95652174949646,0.7333333492279053
test_building-dam/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test/macro_example,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.6952508091926575,0.8068088293075562,0.7468870878219604
test_person-author/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.0,0.0,0.0
test_person-engineer/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-engine_device/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_organization/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.8097826242446899,0.9085366129875184,0.8563219308853149
test_geography/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_medicine/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1,1.0
test_god/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-soldier/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_geography-island/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_metropolitan_transit-transit_line/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_internet-website/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1,1.0
test_event-natural_disaster/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_astral_body/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_broadcast_program/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-airport/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person-artist/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.09090909361839294,0.25,0.13333334028720856
test_medicine-medical_treatment/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.3333333432674408,1,0.5
test_event-terrorist_attack/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_geography-glacier/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_event-sports_event/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_military/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1,1.0
test_living_thing-animal/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-hotel/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_person/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0.8427419066429138,0.8565573692321777,0.8495934009552002
test_organization-terrorist_organization/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_religion-religion/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_art/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,0.1428571492433548,0.25
test_chemistry/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-weapon/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_building-hospital/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,1.0,1.0,1.0
test_rail/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_product-camera/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,1,0,0,0
test_event-military_conflict/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,0,0,0,0
test_product-instrument/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,0,0,0,0
test_person-director/macro_types,ontonotes_shimaoka_L2AWE_adapter_bert_ms,0,0,0,0
